Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for windows-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:23:53 by "java_re" with MS VC++ 10.0 (VS2010)
2021-04-26T22:18:36.398+0800: 60.323: [GC (Allocation Failure) [PSYoungGen: 19616K->32K(19968K)] 46695K->27127K(60928K), 0.0015803 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:36.811+0800: 60.736: [GC (Allocation Failure) [PSYoungGen: 19487K->32K(19968K)] 46583K->27127K(60928K), 0.0018829 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:37.203+0800: 61.128: [GC (Allocation Failure) [PSYoungGen: 19488K->64K(19968K)] 46583K->27159K(60928K), 0.0014137 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:37.587+0800: 61.512: [GC (Allocation Failure) [PSYoungGen: 19520K->32K(19968K)] 46615K->27143K(60928K), 0.0016610 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:37.976+0800: 61.901: [GC (Allocation Failure) [PSYoungGen: 19488K->192K(19968K)] 46599K->27303K(60928K), 0.0015311 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:38.384+0800: 62.309: [GC (Allocation Failure) [PSYoungGen: 19648K->32K(19968K)] 46759K->27175K(60928K), 0.0014451 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:38.776+0800: 62.701: [GC (Allocation Failure) [PSYoungGen: 19488K->64K(19968K)] 46631K->27207K(60928K), 0.0016978 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:39.186+0800: 63.112: [GC (Allocation Failure) [PSYoungGen: 19520K->160K(19968K)] 46663K->27303K(60928K), 0.0017149 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:39.609+0800: 63.534: [GC (Allocation Failure) [PSYoungGen: 19616K->32K(19968K)] 46759K->27207K(60928K), 0.0012696 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:40.009+0800: 63.934: [GC (Allocation Failure) [PSYoungGen: 19488K->96K(19968K)] 46663K->27271K(60928K), 0.0015645 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:40.396+0800: 64.321: [GC (Allocation Failure) [PSYoungGen: 19552K->32K(19968K)] 46727K->27223K(60928K), 0.0013609 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
